74269
2046	1	0
1851	87717	10
1851	101449	0
2047	1	0
2048	101450	0
2046	94534	10
2048	101451	10
2048	101450	0
2046	94534	10
2046	1	0
2047	101452	10
2047	101452	10
2048	101451	10
1852	101453	10
1852	94535	0
2049	107983	10
1852	101453	10
1852	94535	0
1851	87717	10
1851	101449	0
1851	87717	10
2046	94534	10
2046	1	0
2049	1	0
2049	1	0
2047	1	0
1852	94535	0
1851	87717	10
2850	94537	10
2851	1	0
2852	87720	10
2853	1	0
2850	1	0
2854	94539	10
2856	1	0
2857	94540	0
2856	101458	10
2852	107984	0
2852	87720	10
2859	87721	10
2859	1	0
2860	101459	0
2861	87723	10
2861	555	0
2862	94542	0
2851	1	0
2856	1	0
2854	1	0
2857	107985	10
2862	94542	0
2862	101460	10
2851	101461	10
2860	101462	10
2854	94539	10
1444	1	0
2863	62917	10
2864	94545	0
2852	87720	10
2859	1	0
2859	87721	10
2850	1	0
2850	94537	10
2861	87723	10
2861	555	0
2861	555	0
2861	87723	10
1444	1	0
2856	1	0
2856	101458	10
1444	1	0
1444	94546	10
2865	917	0
2851	101461	10
2851	1	0
2855	101464	10
2855	94547	0
2855	94547	0
2863	1	0
2863	62917	10
2865	101465	10
2865	917	0
2861	87723	10
2854	1	0
2854	94539	10
2858	101466	10
2863	62917	10
2863	1	0
2867	87726	10
2867	1	0
2861	555	0
2855	94547	0
2855	101464	10
2853	101467	10
2858	101466	10
2856	1	0
2858	1	0
2859	87721	10
2863	1	0
2863	62917	10
2865	101465	10
2857	94540	0
2866	1	0
2862	94542	0
2865	917	0
1444	94546	10
2853	1	0
2865	917	0
2864	94545	0
2864	94550	10
2864	94550	10
2864	94545	0
2852	87720	10
2867	87726	10
2867	87726	10
1444	94546	10
2858	1	0
2850	94537	10
2864	94550	10
2866	107986	10
2860	101462	10
2860	101459	0
2866	1	0
2853	101467	10
2866	1	0
2863	62917	10
2862	101460	10
2867	87726	10
2867	1	0
2859	87721	10
2859	1	0
2857	94540	0
2850	1	0
2050	107987	0
2050	94551	10
2050	94551	10
2050	94551	10
1352	101470	10
1352	101471	0
1352	101470	10
1352	107990	52
1352	101471	0
1853	101472	10
1853	94553	0
1854	94555	10
2869	94556	0
6101	87727	10
6101	87727	10
6101	87727	10
2870	8655	10
2871	101474	0
1854	87729	0
2868	94562	0
2868	101479	10
2869	94556	0
2872	94563	10
2052	87732	0
2871	101474	0
2869	94556	0
2868	101479	10
2868	94562	0
1725	94565	10
2053	101481	0
1725	107995	0
2872	101483	0
1854	87729	0
1854	94555	10
2872	94563	10
1854	87729	0
2868	94562	0
2052	87732	0
1853	94553	0
2051	94567	10
2051	87733	0
2053	94568	10
1853	101472	10
2053	94568	10
2872	101483	0
2872	94563	10
2870	94570	0
2870	8655	10
2052	87732	0
2052	87732	0
2870	8655	10
2870	94570	0
6101	87727	10
2051	94567	10
2051	87733	0
2053	101481	0
2053	94568	10
1854	87729	0
1854	94555	10
1725	94565	10
1725	62922	52
2871	107998	10
2051	87733	0
2051	94567	10
1725	94565	10
2051	87733	0
1853	94553	0
2870	94570	0
2870	8655	10
3888	87734	10
6102	87735	0
6103	87736	10
6103	87737	0
6103	87737	0
6103	87736	10
3889	62924	0
3890	62925	10
6102	87738	10
3889	62924	0
3889	87739	10
3890	62925	10
3889	87739	10
3889	62924	0
3889	87739	10
3889	62924	0
3891	62926	10
3891	87741	0
5508	101484	0
6102	87735	0
6102	87738	10
6103	87736	10
3890	94573	0
3890	62925	10
3891	87741	0
3891	62926	10
5508	101484	0
3891	62926	10
3891	87741	0
3890	62925	10
3890	94573	0
3891	87741	0
3891	62926	10
3888	107999	0
3888	87734	10
6103	87737	0
6102	87738	10
6102	87735	0
6103	87737	0
6103	87736	10
3888	87734	10
3890	94573	0
3890	62925	10
3891	62926	10
3889	87739	10
3889	62924	0
6102	87738	10
6102	87735	0
3888	87734	10
1855	94574	10
1856	87743	10
1726	101485	10
1537	12009	0
2055	94576	0
2055	94577	10
2056	101486	0
2056	101486	0
2056	101488	10
2057	1	0
1445	94578	0
2056	101488	10
1445	94579	10
1445	94578	0
2058	94580	10
1728	1	0
1445	94579	10
1857	101491	0
1856	94582	0
1855	94574	10
2057	1	0
2058	1	0
1728	94583	10
2060	1	0
2057	101493	10
2060	1	0
2059	1	0
2059	101494	10
1728	94583	10
1728	1	0
2055	94577	10
1727	108000	0
1856	87743	10
1728	94583	10
2055	94577	10
2054	87747	0
2054	87747	0
2060	101498	10
2060	1	0
2058	94580	10
2061	101500	10
1856	94582	0
1856	87743	10
2054	87747	0
2054	87747	0
2054	108001	10
1856	87743	10
1856	94582	0
1727	94585	10
1726	101485	10
1726	108003	58
1855	108004	0
2061	101500	10
2061	101501	0
2057	101493	10
1727	94585	10
1857	101502	10
1857	101491	0
1537	12009	0
1537	101503	10
2061	101501	0
1727	94585	10
2055	94576	0
2059	101494	10
2060	101498	10
1857	101502	10
1445	94578	0
1445	94579	10
2055	94576	0
1855	94574	10
2058	94580	10
2873	94586	10
2873	108006	0
2874	87748	10
2874	87748	10
2874	94588	0
2873	94586	10
2874	94588	0
2874	94588	0
2874	87748	10
2873	94586	10
2874	87748	10
2062	94589	10
2062	94589	10
2062	108007	0
1729	94590	10
1729	108008	0
2062	94589	10
1729	94590	10
1729	94590	10
6104	108011	0
6104	108012	10
1253	101508	0
2875	101509	0
2875	101510	10
3892	94593	0
3892	94593	0
1538	94594	0
1253	101508	0
2877	94595	0
2877	94595	0
1538	94594	0
1538	101512	10
2875	101509	0
2877	94595	0
2876	101513	0
2877	101514	10
2876	94598	10
2876	101513	0
2876	94598	10
2877	101514	10
1538	101512	10
2875	101510	10
2876	94598	10
3892	94593	0
1446	3	13
1446	33744	9
1446	62933	10
1446	4	12
3893	87752	10
3893	5	13
3893	87753	9
3893	11	12
2878	62934	0
2878	94599	9
2878	87755	10
2879	108013	0
2879	94600	9
2880	87756	9
2880	4	12
2880	87757	10
1006	0	9
1006	94603	10
1006	87759	0
3894	87760	10
3894	101516	0
3894	4	12
2063	87761	10
2063	7	12
2063	3	13
2063	87762	9
190	87763	0
190	101517	10
190	87765	9
3895	94604	0
3895	5	13
3895	87766	9
2881	62937	10
2881	87767	0
2881	87768	9
2881	3	13
3896	87769	10
3896	3	13
3896	4	12
3893	87753	9
3893	87752	10
3893	5	13
2882	62938	10
2882	87771	0
2882	87772	9
2883	62939	10
2883	4	12
2883	3	13
2884	94606	0
2884	5	13
2884	4	12
3897	62940	10
3897	87773	0
3897	94608	9
319	94609	10
319	87775	9
319	16	12
3898	94610	10
3898	94611	9
3898	7	12
3899	87778	0
3899	4	12
3899	3	13
3899	94612	9
2064	94613	9
2064	94614	10
2064	4	12
2064	3	13
348	11467	9
348	13324	0
348	4	12
348	11468	10
3899	87778	0
3899	87779	10
3899	3	13
3899	4	12
3900	101520	10
3900	62941	9
3900	7	12
1353	87780	0
1353	33745	9
1353	94616	10
1353	4	12
3901	62942	9
3901	101521	10
3901	94617	0
3901	359	12
1089	3	13
1089	62943	9
3902	94619	10
3902	62944	0
3902	3	13
3902	10	12
860	13325	0
860	33746	9
860	13326	10
3903	4	12
3903	3	13
3903	87781	0
3903	87782	10
2885	94620	0
2885	3	13
2885	62945	9
2885	4	12
1090	62946	9
1090	94621	10
1090	16	12
3904	94622	10
3904	101522	0
3904	62948	9
3905	101523	10
3905	4	12
3905	3	13
2065	87784	0
2065	94624	9
2065	14	12
690	87785	9
690	94625	10
690	94626	0
3902	94619	10
3902	3	13
3902	87787	9
3902	62944	0
2886	4	12
2886	62950	0
2886	94627	9
2886	94628	10
2887	62951	0
2887	94629	9
2887	3	13
2888	87788	0
2888	6755	13
2888	1254	12
656	11	12
656	94631	10
656	5	13
975	87789	10
975	94632	0
975	7	12
975	3	13
1049	87790	9
1049	94634	10
1049	87791	0
1090	94635	0
1090	16	12
1090	62946	9
556	62952	9
556	94636	10
556	5	13
556	16	12
1135	3	13
1135	87792	0
1135	7	12
1135	62953	9
2889	87793	10
2889	10	13
2889	87794	9
2889	56	12
2890	3	13
2890	7	12
2890	87796	0
2066	87797	9
2066	11	12
2066	3	13
2067	0	9
2067	101525	10
2067	1	12
2067	1	13
1192	33747	9
1192	62954	0
1192	3	13
3906	87800	10
3906	1	0
3906	62955	9
2891	62956	0
2891	87801	10
2891	101526	9
2891	4	12
3907	94638	10
3907	87802	9
3907	5	13
3898	101527	0
3898	7	12
3898	3	13
3898	94611	9
3908	10434	10
3908	0	9
3908	1	13
3908	1	12
1539	94639	10
1539	94640	0
1539	16	12
1539	5	13
3909	87803	10
3909	87804	0
3909	3	13
3909	4	12
349	101528	0
349	62958	10
349	94641	9
349	16	12
2892	94642	9
2892	11	12
2892	3	13
656	101529	0
656	11	12
656	87805	9
656	5	13
3910	62960	9
3910	94643	0
3910	94644	10
2893	87806	0
2893	87807	10
2893	4	12
2893	5	13
2894	87808	10
2894	62962	9
2894	298	12
2894	109	13
1858	3	13
1858	94645	0
1858	4	12
2882	4	12
2882	3	13
2882	87772	9
2882	62938	10
2895	3	13
2895	4	12
2895	94646	10
2896	87810	9
2896	87812	10
3903	94649	9
3903	87781	0
3903	87782	10
690	5	13
690	87785	9
690	1254	12
1091	87814	9
1091	3	13
1091	4	12
2897	3	13
2897	94650	10
2897	87816	0
3911	94651	10
3911	3	13
3911	94652	9
3911	4	12
2889	94653	0
2889	56	12
2889	87794	9
2889	10	13
3912	87817	9
3912	10	13
3912	94654	10
3912	4	12
3913	62963	0
3913	87818	10
3913	94655	9
3913	5	13
1540	87819	9
1540	87821	10
1540	87822	0
2898	5	13
2898	94656	9
2898	16	12
2068	94657	10
2068	108016	0
2068	109	13
2899	101530	9
2899	87824	10
2899	5	13
2899	10	12
1859	87825	10
1859	17867	13
1859	11	12
2063	87761	10
2063	87762	9
2063	489	0
2063	7	12
2900	87826	10
2900	87827	9
2900	4	12
556	62952	9
556	87828	0
556	16	12
556	94636	10
3914	94658	10
3914	101533	0
3914	62965	9
2069	4	12
2069	87830	9
2069	94659	10
3915	94662	10
3915	62966	9
3915	101534	0
3916	87831	10
3916	94663	0
3916	7	12
2070	87832	10
2070	94664	0
2070	94666	9
3903	87782	10
3903	87781	0
3903	94649	9
1092	62967	10
1092	4	12
1092	3	13
1092	94667	9
1354	87833	10
1354	3	13
1354	4	12
691	94668	10
691	16	12
691	5	13
1193	94669	9
1193	87836	10
1193	7	12
2071	87837	0
2071	4	12
2071	62968	9
2071	3	13
3917	87838	9
3917	4	12
3917	3	13
3908	1	13
3908	10434	10
3908	1	0
2901	4	12
2901	101535	0
2901	3	13
2901	94670	9
690	87785	9
690	1254	12
690	94625	10
690	5	13
3918	101536	10
3918	4	12
3918	62970	9
3918	3	13
2902	94671	10
2902	87840	0
2902	101537	9
2065	94672	10
2065	87784	0
2065	14	12
3919	7	12
3919	62972	9
3919	3	13
3919	94673	10
1090	62946	9
1090	10	13
1090	16	12
1090	94621	10
2888	87841	10
2888	9742	9
2888	1254	12
2903	62973	0
2903	94674	9
2903	62974	10
2904	94675	10
2904	87842	9
2904	2072	12
2904	3	13
2902	94671	10
2902	105	13
2902	4	12
3920	0	9
3920	87844	0
3920	87845	10
2905	4	12
2905	87846	10
2905	5	13
2070	87832	10
2070	94664	0
3921	62975	9
3921	3	13
3921	298	12
3918	101536	10
3918	108019	0
3918	62970	9
348	11467	9
348	13324	0
348	11468	10
1860	94677	0
1860	87848	10
1860	33749	9
1860	4	12
2906	87850	10
2906	4	12
2906	3	13
3912	108020	0
3912	10	13
3912	4	12
3921	62975	9
3921	298	12
3921	94679	0
3921	3	13
2907	62976	10
2907	101540	0
2907	16	12
3901	101521	10
3901	62942	9
3901	94617	0
2908	87852	0
2908	4	12
2908	87853	9
2908	3	13
3922	4	12
3922	3	13
3922	62977	10
5509	87855	9
5509	3	13
5509	7	12
5509	62978	0
1730	94681	9
1730	94682	10
1730	3	13
2896	87812	10
2896	87810	9
2896	87857	0
3923	62979	10
3923	62980	0
3923	7374	13
3923	7941	12
2879	94600	9
2879	4	12
2879	3	13
3924	62981	0
3924	5	13
3924	7	12
1194	62982	9
1194	62983	10
1194	87859	0
860	13326	10
860	33746	9
860	13325	0
861	94684	10
861	4	12
861	3	13
861	62984	0
382	1	13
382	62985	0
382	108021	10
382	1	12
657	62986	9
657	7	12
657	3	13
3906	7	12
3906	3	13
3906	62955	9
692	13328	9
692	13329	0
692	62987	10
2073	94685	0
2073	87862	10
2073	87863	9
2073	3	13
2909	62988	9
2909	87864	10
2909	94686	0
2909	4	12
3925	94687	10
3925	62989	0
3925	101541	9
2910	101542	0
2910	94688	10
2910	3	13
2911	101543	10
2911	87867	0
2911	94689	9
2911	4	12
3926	94690	10
3926	94691	0
3926	87868	9
1089	94692	0
1089	62943	9
1089	87870	10
1136	101544	10
1136	62991	0
1136	33750	9
3927	62992	10
3927	87872	9
3927	16	12
3927	5	13
657	62986	9
657	94693	10
657	101545	0
2912	87873	10
2912	62993	9
2912	94694	0
2912	3	13
3928	0	9
3928	1	12
3928	94696	10
624	101546	10
624	17868	0
624	12013	9
168	94697	0
168	101547	10
168	87874	9
2893	87806	0
2893	87807	10
2893	5	13
950	87875	0
950	4	12
950	3	13
3929	94699	10
3929	62995	9
3929	101549	0
3930	94700	0
3930	4	12
3930	3	13
382	62985	0
382	1	13
382	94702	9
382	1	12
2891	62956	0
2891	101526	9
2891	87801	10
3931	94703	10
3931	4	12
3931	3	13
3931	87877	9
3932	94704	10
3932	62996	9
3932	14	12
3933	94705	10
3933	94706	9
3933	3	13
2900	87826	10
2900	4	12
2900	94708	0
2900	3	13
2913	56	12
2913	94709	9
2913	3	13
2913	87879	0
557	62997	10
557	5	13
557	11	12
2066	87880	0
2066	11	12
2066	3	13
3904	94622	10
3904	62948	9
3904	101522	0
1355	94711	10
1355	33751	9
1355	87881	0
1355	3	13
2903	62973	0
2903	62974	10
2903	94674	9
2903	3	13
1860	4	12
1860	3	13
1860	33749	9
1541	87883	0
1541	87884	9
1541	3	13
3905	101550	9
3905	4	12
3905	3	13
531	101551	10
531	87885	0
531	5	13
2888	87788	0
2888	9742	9
2888	87841	10
2894	62962	9
2894	298	12
2894	109	13
2894	101552	0
2905	87846	10
2905	94713	0
2905	4	12
3898	94610	10
3898	3	13
3898	7	12
2902	87840	0
2902	94671	10
2902	4	12
1089	3	13
1089	87870	10
1089	62943	9
1089	4	12
2914	101553	10
2914	62999	0
2914	11	12
2914	3	13
2064	94714	0
2064	4	12
2064	3	13
3915	62966	9
3915	101534	0
3915	3	13
3915	94662	10
2074	87886	10
2074	63000	9
2074	4	12
2074	3	13
2914	11	12
2914	62999	0
2914	101555	9
319	94609	10
319	87775	9
319	5	13
319	16	12
2904	87842	9
2904	94675	10
2904	2072	12
2904	3	13
3934	94715	10
3934	87888	9
3934	101556	0
3934	4	12
5509	87855	9
5509	62978	0
5509	7	12
2915	87889	10
2915	94716	9
2915	63002	0
2915	4	12
3926	16	12
3926	5	13
3926	94691	0
2911	4	12
2911	3	13
2911	87867	0
257	87890	10
257	94717	0
257	87891	9
257	11	12
348	11468	10
348	13324	0
348	11467	9
3915	3	13
3915	62966	9
3915	4	12
2916	94718	0
2916	101559	10
2916	63003	9
3908	1	0
3908	10434	10
3908	1	12
1355	7	12
1355	87881	0
1355	33751	9
3935	94719	0
3935	63005	10
3935	63006	9
2917	94721	0
2917	94722	9
2917	3	13
2911	3	13
2911	94689	9
2911	4	12
2911	101543	10
3936	101560	0
3936	4	12
3936	3	13
3936	94723	9
3937	94724	0
3937	63008	9
3937	101561	10
2887	62951	0
2887	101562	10
2887	7	12
2918	87892	10
2918	101563	0
2918	63009	9
1859	94727	9
1859	11	12
1859	94728	0
2073	87863	9
2073	87862	10
2073	3	13
2919	87894	0
2919	3938	13
2919	4	12
3931	94703	10
3931	4	12
3931	3	13
691	63010	0
691	16	12
691	17869	9
2920	63011	9
2920	94729	0
2920	1	12
1541	4	12
1541	87884	9
1541	3	13
1541	87883	0
2921	63012	10
2921	63013	0
2921	87896	9
3939	10	13
3939	87897	9
3939	87898	10
3940	87899	0
3940	426	13
3940	94733	9
3940	1093	12
3941	87900	10
3941	7	12
3941	3	13
3941	94734	9
3942	87901	10
3942	87902	0
3942	0	9
2065	87784	0
2065	3	13
2065	94624	9
2065	14	12
2064	94614	10
2064	4	12
2064	3	13
2064	94613	9
3895	94735	10
3895	94604	0
3895	87766	9
625	14	12
625	63014	0
625	123	13
2894	101552	0
2894	87808	10
2894	62962	9
1540	87822	0
1540	87821	10
1540	87819	9
1135	87792	0
1135	87905	10
1135	7	12
168	101547	10
168	16	12
168	5	13
2888	87788	0
2888	9742	9
2888	87841	10
3914	4	12
3914	62965	9
3914	3	13
1447	3	13
1447	33752	9
1447	87907	0
2063	87762	9
2063	489	0
2063	87761	10
861	94684	10
861	87908	9
861	3	13
2922	87909	10
2922	94737	0
3943	87910	0
3943	63016	9
3943	4	12
3943	3	13
3944	63017	10
3944	3	13
3944	87911	9
3944	4	12
3945	16	12
3945	87912	9
3945	1	0
2063	489	0
2063	3	13
2063	7	12
1049	87790	9
1049	11	12
1049	5	13
3946	63019	9
3946	94739	0
3946	94740	10
2075	94741	10
2075	101569	0
2916	3	13
2916	4	12
2916	63003	9
2916	101559	10
1135	87792	0
1135	87905	10
1135	62953	9
3947	63020	9
3947	87915	0
3947	7	12
382	62985	0
382	1	12
382	1	13
3936	101572	10
3936	4	12
3936	3	13
2910	87916	9
2910	4	12
2910	3	13
3948	3	13
3948	94743	0
3948	87917	10
3948	4	12
3936	4	12
3936	101572	10
3936	3	13
3936	94723	9
3936	3	13
3936	4	12
692	62987	10
692	5	13
692	13328	9
2923	101573	0
2923	4	12
2923	63021	9
2923	94744	10
531	87918	9
531	101551	10
531	5	13
531	7	12
3911	94651	10
3911	94745	0
3911	4	12
3909	94746	9
3909	87804	0
3909	87803	10
3949	94748	9
3949	87919	0
3949	87920	10
861	62984	0
861	3	13
861	4	12
3950	63022	9
3950	94751	10
3950	4	12
3951	87921	10
3951	14	12
3951	87922	0
3951	94752	9
2924	108026	0
2924	4	12
2924	87923	9
2924	3	13
658	87924	0
658	87926	9
658	87927	10
291	94753	10
291	94754	0
291	63024	9
3920	87845	10
3920	3	13
3920	4	12
3920	87844	0
3941	94734	9
3941	87900	10
3941	7	12
3916	3	13
3916	7	12
3916	87831	10
3916	87928	9
3924	62981	0
3924	7	12
3924	94755	9
3924	5	13
625	63014	0
625	87929	9
625	14	12
3919	62972	9
3919	7	12
3919	3	13
3934	3	13
3934	87888	9
3934	94715	10
659	108027	9
659	4	12
659	63025	0
659	3	13
2898	5	13
2898	94758	0
2898	16	12
2898	94656	9
2925	87930	9
2925	5	13
2925	4	12
2925	63026	0
2076	94759	10
2076	4	12
2076	87931	9
2076	3	13
3931	4	12
3931	87877	9
3931	3	13
127	101576	0
127	87932	9
127	94760	10
127	5	13
1858	87933	10
1858	94645	0
1858	87934	9
3935	63006	9
3935	63005	10
3935	3	13
3952	87935	10
3952	87936	0
3952	4	12
3953	87937	10
3953	87938	0
3953	448	12
3932	94762	0
3932	62996	9
3932	14	12
692	11	12
692	62987	10
692	5	13
2910	87916	9
2910	3	13
2910	101542	0
3954	87939	9
3954	94763	0
3954	4	12
658	87924	0
658	4	12
658	3	13
3945	87912	9
3945	1	0
3945	16	12
2899	101578	0
2899	101530	9
2899	10	12
257	87890	10
257	87891	9
257	11	12
257	5	13
1730	94765	0
1730	94682	10
1730	94681	9
1730	3	13
3926	87868	9
3926	94690	10
3926	16	12
3926	5	13
2919	101579	9
2919	87894	0
2919	4	12
3937	105	13
3937	7	12
3937	63008	9
2926	87940	0
2926	3	13
2926	4	12
2075	94741	10
2075	94767	9
2075	3	13
2075	14	12
1668	87941	9
1668	87942	10
1668	4	12
1447	94768	10
1447	3	13
1447	4	12
1447	33752	9
3955	63028	10
3955	3	13
3955	4	12
3951	87921	10
3951	94752	9
3951	14	12
348	11467	9
348	13324	0
348	4	12
348	11468	10
3907	101581	0
3907	94638	10
3907	87802	9
3948	3	13
3948	4	12
3948	94770	9
2927	87944	0
2927	63030	9
2927	4	12
3956	101582	10
3956	87945	0
3956	3	13
3957	63031	0
3957	11	12
3957	105	13
3929	62995	9
3929	575	12
3929	5	13
3958	87946	10
3958	3	13
3958	11	12
3959	94773	10
3959	87947	9
3959	4	12
2077	63032	0
2077	87948	10
2077	7	12
2077	5	13
2078	101586	10
2078	63033	9
2078	94774	0
693	87950	9
693	11	12
693	5	13
3956	94775	9
3956	87945	0
3956	4	12
3956	3	13
1255	87952	0
1255	3	13
1255	0	9
2902	87840	0
2902	105	13
2902	4	12
2078	63033	9
2078	94774	0
2078	3	13
2078	101586	10
1542	87953	0
1542	63034	9
1542	4	12
1542	3	13
3960	5	13
3960	7	12
3960	63035	9
3957	105	13
3957	63031	0
3957	87955	10
3957	94776	9
3958	87946	10
3958	87956	9
3958	87957	0
2928	94777	9
2928	63037	10
2928	101588	0
1356	63038	0
1356	87958	9
1356	5	13
3959	94773	10
3959	94778	0
3959	4	12
2886	94628	10
2886	4	12
2886	62950	0
2886	3	13
3909	94746	9
3909	87804	0
3909	87803	10
3900	101520	10
3900	94779	0
3900	62941	9
3900	7	12
2076	4	12
2076	3	13
2076	94759	10
1543	1	13
1543	0	9
1543	1	12
2071	62968	9
2071	101589	10
2071	87837	0
168	87874	9
168	16	12
168	5	13
2929	1	13
2929	1	12
2929	94780	0
1091	3	13
1091	87814	9
1091	4	12
659	63025	0
659	4	12
659	3	13
2903	62974	10
2903	62973	0
2903	3	13
2917	87963	10
2917	94722	9
2917	3	13
3956	101582	10
3956	3	13
3956	4	12
691	16	12
691	5	13
691	94782	10
691	63010	0
3906	87800	10
3906	1	0
3906	62955	9
3919	1	0
3919	62972	9
3919	94673	10
3961	87964	9
3961	87965	10
3961	101591	0
3961	4	12
3962	87966	10
3962	87968	9
3962	87969	0
1357	33753	9
1357	33754	0
1357	87971	10
319	87775	9
319	16	12
319	5	13
2930	87972	0
2930	87973	9
2930	87974	10
3900	94779	0
3900	7	12
3900	3	13
3900	62941	9
860	13326	10
860	33746	9
860	13325	0
656	101529	0
656	87805	9
656	11	12
656	5	13
3952	87975	9
3952	87936	0
3952	4	12
3904	1	12
3904	1	13
3904	62948	9
1353	33745	9
1353	4	12
1353	3	13
657	94693	10
657	62986	9
657	3	13
2931	63040	0
2931	164	12
2931	5	13
3926	87868	9
3926	5	13
3926	16	12
3929	94699	10
3929	62995	9
3929	575	12
3929	5	13
3963	94785	10
3963	63041	0
3963	63042	9
3963	16	12
2918	63009	9
2918	87892	10
2914	62999	0
2914	11	12
2914	3	13
3964	4	12
3964	3	13
3964	63043	9
3964	87976	0
3953	87937	10
3953	94786	9
3953	448	12
3953	5	13
3964	94787	10
3964	87976	0
3964	63043	9
2896	87857	0
2896	5	13
2896	14	12
3951	87922	0
3951	10	13
3951	14	12
1255	101593	10
1255	0	9
1255	4	12
860	4	12
860	3	13
860	13326	10
2880	3	13
2880	87757	10
2880	87756	9
3965	63044	9
3965	87979	10
3965	4	12
3945	101594	10
3945	1	0
3945	87912	9
557	11	12
557	94788	9
557	5	13
557	62997	10
3904	62948	9
3904	1	12
3904	1	13
1541	94789	10
1541	87884	9
1541	3	13
320	87980	10
320	94790	9
320	94791	0
229	7	12
229	5	13
229	63045	10
1357	87971	10
1357	33754	0
1357	33753	9
417	63046	9
417	5	13
417	7	12
417	101596	10
1357	7	12
1357	33754	0
1357	33753	9
3931	4	12
3931	3	13
3931	87877	9
2932	94792	10
2932	5	13
2932	94794	9
2927	101597	10
2927	87944	0
2927	63030	9
2927	4	12
2929	94795	10
2929	1	13
2929	94780	0
2929	1	12
2933	94796	10
2933	87982	12
2933	63047	13
3923	62979	10
3923	62980	0
3923	7941	12
2922	4	12
2922	87983	9
2922	3	13
2076	87931	9
2076	101598	0
2076	4	12
2924	87923	9
2924	3	13
2924	4	12
3966	94800	9
3966	87984	10
3966	94801	0
3966	11	12
320	5	13
320	1137	12
320	94790	9
3967	94802	10
3967	2079	12
3967	109	13
3967	87985	9
1358	4	12
1358	3	13
1358	33755	9
3919	3	13
3919	62972	9
3919	1	0
3919	7	12
2074	3	13
2074	87886	10
2074	4	12
2074	63000	9
3910	7	12
3910	3	13
3910	62960	9
1447	87907	0
1447	33752	9
1447	4	12
1544	63049	9
1544	87986	0
1544	63050	12
1544	12014	13
1730	94682	10
1730	4	12
1730	3	13
2927	87944	0
2927	63030	9
2927	3	13
5510	94803	9
5510	7	12
5510	3	13
2904	3	13
2904	94675	10
2904	87842	9
2892	101599	10
2892	87988	0
2892	11	12
3968	94805	0
3968	94806	9
3968	63052	10
3912	94654	10
3912	10	13
3912	87817	9
3912	4	12
950	3	13
950	63053	9
950	4	12
3921	62975	9
3921	298	12
3921	94679	0
3921	3	13
3898	94610	10
3898	101527	0
3898	7	12
658	87926	9
658	87927	10
658	87924	0
950	4	12
950	63053	9
950	87875	0
3969	87990	0
3969	63054	9
3969	3	13
1859	94728	0
1859	87825	10
1859	11	12
3962	87966	10
3962	4	12
3962	3	13
2934	101600	10
2934	4	12
2934	3	13
2075	94741	10
2075	14	12
2075	3	13
2879	3	13
2879	4	12
1542	4	12
1542	63034	9
1542	94807	10
1542	3	13
694	87992	10
694	108029	9
694	63055	0
694	14	12
1545	3	13
1545	63056	9
1545	63057	0
3970	63058	0
3970	63059	9
3970	101601	10
3970	11	12
624	17868	0
624	4	12
624	12013	9
624	3	13
3971	87993	10
3971	94809	0
3971	14	12
3971	10	13
349	16	12
349	94641	9
349	62958	10
349	10	13
3971	87993	10
3971	10	13
3971	14	12
3971	101602	9
3897	94608	9
3897	87773	0
3897	62940	10
3939	87897	9
3939	10	13
3939	87898	10
3939	11	12
3965	87979	10
3965	63044	9
3965	94810	0
3939	101603	0
3939	87897	9
3939	87898	10
1356	5	13
1356	63038	0
1194	62983	10
1194	4	12
1194	87859	0
1194	62982	9
2935	87995	10
2935	94811	0
2935	3	13
1359	4	12
1359	33756	0
1359	3	13
3924	62981	0
3924	101604	10
3924	94755	9
2890	87796	0
2890	87996	9
2890	7	12
3937	7	12
3937	105	13
3937	63008	9
490	87997	0
490	63062	9
490	4	12
835	63063	9
835	63064	0
835	101605	10
835	14	12
508	87998	0
508	94813	10
508	87999	9
508	14	12
3913	62963	0
3913	16	12
3913	94655	9
3913	5	13
1136	62991	0
1136	33750	9
1136	4	12
1136	3	13
1194	62983	10
1194	3	13
1194	4	12
1194	62982	9
3972	88000	10
3972	63065	9
3972	94814	0
3972	11	12
658	87926	9
